,id,identity,path,split,keypoints
1699,3f7eb3b55ed246ec,18_miaomiao,iPanda50-images/18_miaomiao/18_v011_f000270.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1700,3f85de89b21a6f92,21_nina,iPanda50-images/21_nina/21_v011_f000650.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1701,3f8809b374c0278d,47_yingying,iPanda50-images/47_yingying/47_v122_f000765.jpg,train,"[nan, nan, nan, nan, 85.20689655172414, 331.57471264367814, 56.47126436781609, 312.0344827586207]"
1702,3f91e6b0f322bd82,19_nannan,iPanda50-images/19_nannan/19_v010_f000125.jpg,test,"[313.6363636363636, 195.45454545454544, 307.27272727272725, 164.54545454545453, 403.6363636363636, 192.72727272727272, 403.6363636363636, 160.9090909090909]"
1703,3f96682b721b10e1,00_aibang,iPanda50-images/00_aibang/00_v057_f000005.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1704,3fb305dc041fdedc,26_qiyuan,iPanda50-images/26_qiyuan/26_v051_f000605.jpg,train,"[169.45833333333337, 168.79166666666669, 169.45833333333337, 135.45833333333334, 236.125, 154.20833333333334, 227.79166666666669, 129.20833333333334]"
1705,3fbb363ab91ba6b5,15_maosun,iPanda50-images/15_maosun/15_v026_f000955.jpg,train,"[156.46753246753246, 106.49350649350649, 157.76623376623377, 83.11688311688312, 209.71428571428572, 120.77922077922078, 203.87012987012986, 98.7012987012987]"
1706,3fc38de0bd4bb985,20_nike,iPanda50-images/20_nike/20_v007_f000705.jpg,train,"[364.4135338345865, 194.43609022556387, 380.203007518797, 158.34586466165413, 463.6616541353383, 195.18796992481202, 456.89473684210526, 165.1127819548872]"
1707,3fc42bc1c7b2236c,21_nina,iPanda50-images/21_nina/21_v019_f001030.jpg,test,"[410.46268656716416, 83.56716417910447, 408.9701492537313, 49.23880597014925, nan, nan, nan, nan]"
1708,3fcd03fcf29dabaa,13_jingliang,iPanda50-images/13_jingliang/13_v068_f001980.jpg,train,"[506.9767441860465, 251.96899224806202, 502.3255813953488, 223.28682170542635, nan, nan, nan, nan]"
1709,3fd62998e2e860bc,35_xilan,iPanda50-images/35_xilan/35_v027_f003125.jpg,train,"[867.7368421052631, 362.4736842105263, 888.7894736842105, 317.7368421052632, nan, nan, nan, nan]"
1710,3fd73f60f6d343ed,26_qiyuan,iPanda50-images/26_qiyuan/26_v030_f002085.jpg,train,"[nan, nan, nan, nan, 211.27586206896552, 129.6551724137931, 211.27586206896552, 116.55172413793103]"
1711,3feb3abeb1f8ef6a,19_nannan,iPanda50-images/19_nannan/19_v014_f005610.jpg,test,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1712,3ff41ee0d86ac14e,02_baolan,iPanda50-images/02_baolan/02_v015_f005820.jpg,train,"[nan, nan, nan, nan, 67.83333333333334, 280.0, 57.41666666666667, 250.83333333333337]"
1713,4004dfe58693214a,37_xinger,iPanda50-images/37_xinger/37_v021_f000045.jpg,train,"[111.53846153846153, 247.97435897435895, 125.64102564102564, 212.07692307692304, 137.17948717948718, 383.8717948717948, 141.02564102564102, 345.41025641025635]"
1714,400815186d4130be,03_bingdian,iPanda50-images/03_bingdian/03_v015_f001835.jpg,train,"[142.38297872340425, 320.3404255319149, 123.23404255319147, 296.93617021276594, 138.12765957446808, 227.78723404255317, 123.23404255319147, 196.93617021276594]"
1715,400c6cb3677e978e,14_maodou,iPanda50-images/14_maodou/14_v002_f000600.jpg,train,"[589.3225806451613, 388.93548387096774, 560.2903225806451, 330.8709677419355, 763.516129032258, 367.9677419354839, 718.3548387096774, 317.9677419354839]"
1716,4011e91f0d0bdb24,13_jingliang,iPanda50-images/13_jingliang/13_v086_f000005.jpg,train,"[nan, nan, nan, nan, 86.06896551724138, 179.4137931034483, 70.55172413793105, 151.82758620689657]"
1717,402b472c16e9e086,10_hexing,iPanda50-images/10_hexing/10_v007_f000015.jpg,train,"[39.71428571428571, 263.3333333333333, 33.04761904761905, 246.66666666666666, 82.57142857142857, 260.4761904761905, 76.85714285714285, 240.95238095238093]"
1718,402c66fd59a0d47e,40_xingrong,iPanda50-images/40_xingrong/40_v052_f000665.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1719,402ea34ee85f0ea5,23_qiubang,iPanda50-images/23_qiubang/23_v022_f002360.jpg,train,"[86.85714285714283, 356.85714285714283, 74.7142857142857, 332.57142857142856, 159.0, 351.1428571428571, 151.85714285714283, 323.99999999999994]"
1720,4032b952d320d822,39_xinghui,iPanda50-images/39_xinghui/39_v012_f000515.jpg,train,"[134.0632911392405, 70.94936708860759, 174.56962025316454, 46.89873417721519, 256.8481012658228, 69.68354430379746, 259.37974683544303, 45.63291139240506]"
1721,40503c7121adaf8d,10_hexing,iPanda50-images/10_hexing/10_v086_f000450.jpg,train,"[219.875, 80.875, 226.75, 60.875, 271.75, 72.125, 264.875, 50.875]"
1722,4052faec69031cb7,45_yayun,iPanda50-images/45_yayun/45_v012_f002875.jpg,train,"[nan, nan, nan, nan, 126.33333333333331, 57.02469135802469, 139.91358024691357, 24.925925925925924]"
1723,40557c6fcf7c179b,19_nannan,iPanda50-images/19_nannan/19_v016_f001045.jpg,train,"[nan, nan, nan, nan, 68.21192052980132, 211.6158940397351, 59.602649006622514, 191.74834437086093]"
1724,40626fcc58f90167,05_chengjiu,iPanda50-images/05_chengjiu/05_20160728-104600_一号别墅_成就玩冰_3820.jpg,train,"[89.8095238095238, 344.76190476190476, 82.19047619047618, 310.4761904761905, 176.47619047619048, 342.85714285714283, 168.85714285714283, 300.0]"
1725,40742c7cedaff8c0,47_yingying,iPanda50-images/47_yingying/47_v409_f005240.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1726,407d02547851682b,41_xingxiao,iPanda50-images/41_xingxiao/41_v046_f000085.jpg,test,"[70.19463087248323, 120.13422818791946, 75.56375838926175, 109.06040268456375, 97.04026845637583, 121.81208053691276, 94.69127516778525, 111.74496644295301]"
1727,408fafc7a2d41355,13_jingliang,iPanda50-images/13_jingliang/13_v012_f001075.jpg,train,"[nan, nan, nan, nan, 456.7142857142857, 114.04761904761907, 443.61904761904765, 61.66666666666667]"
1728,4097be3062331ed1,09_fushun,iPanda50-images/09_fushun/09_v002_f000215.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1729,40a71e10bb993ee4,27_rourou,iPanda50-images/27_rourou/27_v033_f001750.jpg,train,"[376.4725274725274, 177.2197802197802, 340.2087912087912, 168.42857142857142, 294.05494505494505, 116.78021978021978, 279.7692307692308, 90.4065934065934]"
1730,40ae19253620b463,14_maodou,iPanda50-images/14_maodou/14_v018_f001135.jpg,train,"[541.0714285714286, 188.82142857142856, 535.7142857142857, 143.28571428571428, 624.1071428571428, 172.74999999999997, 605.3571428571428, 143.28571428571428]"
1731,40b59817cd024e87,10_hexing,iPanda50-images/10_hexing/10_v050_f000520.jpg,test,"[62.25925925925925, 158.79629629629628, 62.25925925925925, 144.9074074074074, 101.14814814814815, 158.79629629629628, 98.37037037037035, 143.98148148148147]"
1732,40b650f8d051d16b,41_xingxiao,iPanda50-images/41_xingxiao/41_v044_f027690.jpg,train,"[219.98901098901098, 158.43956043956044, 232.07692307692304, 135.36263736263737, 274.9340659340659, 177.12087912087912, 274.9340659340659, 147.45054945054946]"
1733,40d1fc92cacd5501,30_shuqing,iPanda50-images/30_shuqing/30_v007_f002295.jpg,train,"[263.44444444444446, 82.22222222222223, 262.1111111111111, 66.22222222222223, 283.0, 57.77777777777778, 278.55555555555554, 48.888888888888886]"
1734,40d90ba3038b5d16,43_yaxing,iPanda50-images/43_yaxing/43_v011_f000435.jpg,train,"[107.0, 187.0, 100.0, 163.0, 134.0, 139.0, 153.0, 132.0]"
1735,40e1b17f42258ccc,21_nina,iPanda50-images/21_nina/21_v032_f000905.jpg,train,"[91.08196721311475, 418.0327868852459, 91.08196721311475, 390.1639344262295, 177.14754098360658, 434.42622950819674, 173.04918032786887, 396.72131147540983]"
1736,40f44ada716b28cb,47_yingying,iPanda50-images/47_yingying/47_v253_f000005.jpg,train,"[239.95774647887328, 227.80281690140845, 258.2676056338028, 170.05633802816902, 377.9859154929578, 210.90140845070422, 347.0, 158.7887323943662]"
1737,4108b24fbd1ed31f,49_yuanrun,iPanda50-images/49_yuanrun/49_20150403-094000_幼年园_园润_找竹笋吃找到了奥莉奥的身上_1035.jpg,test,"[568.75, 336.35714285714283, 566.0714285714286, 298.85714285714283, nan, nan, nan, nan]"
1738,4111c27b207640bd,15_maosun,iPanda50-images/15_maosun/15_v025_f001475.jpg,train,"[176.55172413793105, 71.41379310344828, 168.27586206896552, 56.24137931034483, 219.31034482758622, 101.06896551724138, 221.37931034482762, 83.13793103448276]"
1739,41138014ed61e16d,39_xinghui,iPanda50-images/39_xinghui/39_v007_f000485.jpg,test,"[288.1764705882353, 295.09803921568624, 271.5098039215686, 260.78431372549016, 394.05882352941177, 263.72549019607845, 383.27450980392155, 228.4313725490196]"
1740,411b4e11ddcae163,36_xingda,iPanda50-images/36_xingda/36_v071_f001080.jpg,train,"[276.41975308641975, 317.9012345679012, 289.3827160493827, 304.32098765432096, nan, nan, nan, nan]"
1741,4128f5f6dd61bd6d,09_fushun,iPanda50-images/09_fushun/09_v021_f000275.jpg,train,"[140.96385542168673, 174.66265060240963, 132.5301204819277, 139.72289156626505, 233.73493975903614, 145.7469879518072, 218.07228915662648, 109.6024096385542]"
1742,4138cf1ecde8a458,33_wuyi,iPanda50-images/33_wuyi/33_v154_f000005.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1743,41413630d24d810f,14_maodou,iPanda50-images/14_maodou/14_v030_f000945.jpg,test,"[617.8181818181819, 589.6363636363636, 576.9090909090909, 480.5454545454545, 840.5454545454545, 405.5454545454545, 781.4545454545455, 291.9090909090909]"
1744,4143b0f55cb94e53,19_nannan,iPanda50-images/19_nannan/19_v115_f000005.jpg,train,"[179.56164383561645, 207.2054794520548, 186.4109589041096, 167.47945205479454, 267.2328767123288, 185.2876712328767, 250.7945205479452, 155.15068493150685]"
1745,4145b12aee583441,13_jingliang,iPanda50-images/13_jingliang/13_v023_f002005.jpg,train,"[197.0275229357798, 90.66055045871559, 204.36697247706422, 70.47706422018348, 257.5779816513761, 120.93577981651376, 258.49541284403665, 92.4954128440367]"
1746,414c35cb88359525,09_fushun,iPanda50-images/09_fushun/09_v001_f000465.jpg,train,"[84.63101604278074, 65.24064171122994, 79.81818181818181, 50.80213903743315, 122.59893048128342, 50.80213903743315, 110.83422459893046, 41.711229946524064]"
1747,415311fc832eb225,20_nike,iPanda50-images/20_nike/20_v004_f004480.jpg,train,"[47.873417721518976, 30.379746835443036, 48.50632911392404, 18.670886075949365, nan, nan, nan, nan]"
1748,415d1f6019c654d7,22_nini,iPanda50-images/22_nini/22_v010_f000665.jpg,test,"[nan, nan, nan, nan, 181.47945205479454, 594.6301369863014, 185.58904109589042, 538.4657534246576]"
1749,417315228223365c,28_sa,iPanda50-images/28_sa/28_v071_f001650.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1750,4179a641bf3b8753,29_shuangxiong,iPanda50-images/29_shuangxiong/29_v003_f000650.jpg,train,"[467.5522388059701, 202.955223880597, 458.59701492537306, 156.68656716417908, nan, nan, nan, nan]"
1751,418f21a234912ced,26_qiyuan,iPanda50-images/26_qiyuan/26_v050_f000115.jpg,test,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1752,418fd213d2e2911a,48_yongbang,iPanda50-images/48_yongbang/48_v033_f000005.jpg,test,"[964.1764705882352, 344.3529411764705, 958.2941176470588, 306.11764705882354, nan, nan, nan, nan]"
1753,41993a1bb1bc9f91,36_xingda,iPanda50-images/36_xingda/36_v021_f000495.jpg,train,"[66.74747474747474, 59.5959595959596, 76.34343434343435, 46.464646464646464, 94.52525252525254, 78.78787878787878, 94.02020202020202, 63.131313131313135]"
1754,41a1d4767f79b731,17_meibang,iPanda50-images/17_meibang/17_v017_f000005.jpg,train,"[197.3181818181818, 84.63636363636364, 195.04545454545456, 41.45454545454545, nan, nan, nan, nan]"
1755,41b185c4209fd96e,18_miaomiao,iPanda50-images/18_miaomiao/18_v003_f001120.jpg,test,"[124.98550724637681, 392.9565217391304, 116.28985507246375, 362.52173913043475, 109.04347826086956, 277.01449275362313, 119.18840579710144, 236.43478260869563]"
1756,41f226699f97902f,15_maosun,iPanda50-images/15_maosun/15_v004_f000195.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1757,41f8fec41f87d605,36_xingda,iPanda50-images/36_xingda/36_v005_f000005.jpg,test,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1758,41fbbe2f9c319593,00_aibang,iPanda50-images/00_aibang/00_v015_f000060.jpg,test,"[131.28571428571428, 73.14285714285714, 122.14285714285714, 57.714285714285715, 167.28571428571428, 69.71428571428571, 161.0, 54.857142857142854]"
1759,420846bb22f9957f,10_hexing,iPanda50-images/10_hexing/10_v084_f000870.jpg,test,"[252.76190476190476, 375.1904761904762, 248.79365079365078, 354.55555555555554, 324.1904761904762, 386.3015873015873, 317.8412698412698, 363.2857142857143]"
1760,4219177acaba6470,04_chengdui,iPanda50-images/04_chengdui/04_v002_f000335.jpg,train,"[143.5679012345679, 330.3333333333333, 132.45679012345676, 293.2962962962963, 237.39506172839504, 359.96296296296293, 220.1111111111111, 316.75308641975306]"
1761,421a54213cf0b161,32_susu,iPanda50-images/32_susu/32_v051_f000525.jpg,train,"[697.6315789473684, 190.68421052631578, 684.4736842105264, 161.73684210526315, 733.1578947368421, 270.9473684210526, 738.421052631579, 235.42105263157896]"
1762,422fd9abfcd4a1c6,35_xilan,iPanda50-images/35_xilan/35_v042_f004305.jpg,test,"[351.78723404255317, 184.1063829787234, 372.0, 169.2127659574468, 415.6170212765957, 209.63829787234042, 421.99999999999994, 176.65957446808508]"
1763,42309cb6bfe9a04c,22_nini,iPanda50-images/22_nini/22_v037_f000085.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1764,4232c1cdfd124be6,32_susu,iPanda50-images/32_susu/32_v058_f000005.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1765,423481e34ccb3619,03_bingdian,iPanda50-images/03_bingdian/03_v005_f000005.jpg,train,"[nan, nan, nan, nan, 925.6122448979592, 400.46938775510205, 913.3673469387755, 337.2040816326531]"
1766,4242499c2eca1f26,09_fushun,iPanda50-images/09_fushun/09_v024_f000350.jpg,train,"[195.10489510489512, 172.006993006993, 185.31468531468533, 152.42657342657344, 258.7412587412588, 173.40559440559443, 252.44755244755245, 146.83216783216784]"
1767,424863746fc4bf35,14_maodou,iPanda50-images/14_maodou/14_v019_f000500.jpg,test,"[309.40579710144925, 359.76811594202894, 303.6086956521739, 296.0, 454.33333333333326, 417.73913043478257, 464.47826086956513, 352.52173913043475]"
1768,424da77fc6f0f11a,16_maotao,iPanda50-images/16_maotao/16_v032_f001915.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1769,4255aebcf948f077,13_jingliang,iPanda50-images/13_jingliang/13_v016_f000560.jpg,test,"[354.66666666666663, 166.3076923076923, 348.8974358974359, 128.48717948717947, nan, nan, nan, nan]"
1770,4264be738ee88b55,48_yongbang,iPanda50-images/48_yongbang/48_v098_f000225.jpg,train,"[299.8571428571429, 196.61904761904762, 298.6666666666667, 159.71428571428572, 391.5238095238095, 185.9047619047619, 360.5714285714286, 153.76190476190476]"
1771,427993d660969606,21_nina,iPanda50-images/21_nina/21_v028_f001945.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1772,42818111d5cf63d6,45_yayun,iPanda50-images/45_yayun/45_v014_f000400.jpg,train,"[311.9285714285714, 258.71428571428567, 296.74999999999994, 224.78571428571428, 361.0357142857142, 182.82142857142856, 340.49999999999994, 169.42857142857142]"
1773,42944ef26b4eed65,30_shuqing,iPanda50-images/30_shuqing/30_v003_f006210.jpg,train,"[340.59292035398227, 161.4867256637168, 334.39823008849555, 128.7433628318584, 413.1592920353982, 167.68141592920352, 403.42477876106193, 136.7079646017699]"
1774,42a6724b484a1828,33_wuyi,iPanda50-images/33_wuyi/33_v003_f000650.jpg,train,"[211.16666666666669, 92.33333333333334, 212.0, 66.5, 278.6666666666667, 73.16666666666667, 263.6666666666667, 56.5]"
1775,42c82cd0f4b87281,37_xinger,iPanda50-images/37_xinger/37_v019_f001340.jpg,train,"[nan, nan, nan, nan, 133.71028037383175, 154.07476635514018, 123.42990654205607, 126.97196261682242]"
1776,42c9e40ac1ea50a6,30_shuqing,iPanda50-images/30_shuqing/30_v003_f006825.jpg,train,"[764.6046511627907, 139.2093023255814, 761.1162790697674, 104.32558139534885, nan, nan, nan, nan]"
1777,42cff669dcfe431f,00_aibang,iPanda50-images/00_aibang/00_v151_f001490.jpg,train,"[716.5714285714284, 164.28571428571428, 706.5714285714284, 134.28571428571428, nan, nan, nan, nan]"
1778,42d3cf863769b419,13_jingliang,iPanda50-images/13_jingliang/13_v030_f000325.jpg,train,"[719.5806451612902, 320.0752688172043, 707.752688172043, 287.81720430107526, nan, nan, nan, nan]"
1779,42ee27eb72c4c0c2,32_susu,iPanda50-images/32_susu/32_v037_f000970.jpg,test,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1780,42ee737f7a1521f9,14_maodou,iPanda50-images/14_maodou/14_v008_f001450.jpg,test,"[839.3333333333334, 248.66666666666669, 841.0, 175.33333333333337, 1014.3333333333334, 287.0, 982.6666666666667, 213.66666666666669]"
1781,42f19e4693c3a1c0,19_nannan,iPanda50-images/19_nannan/19_v016_f000375.jpg,train,"[152.59477124183007, 86.26143790849673, 146.05882352941177, 62.07843137254902, nan, nan, nan, nan]"
1782,430ba4846f14d460,15_maosun,iPanda50-images/15_maosun/15_v024_f001385.jpg,train,"[206.69565217391303, 126.86956521739128, 194.7391304347826, 99.69565217391303, nan, nan, nan, nan]"
1783,430f02cc528e6fc2,06_chengshi,iPanda50-images/06_chengshi/06_v006_f000670.jpg,train,"[nan, nan, nan, nan, 282.70588235294116, 195.05882352941174, 270.94117647058823, 150.94117647058823]"
1784,431dec5ef7e3af40,31_shurong,iPanda50-images/31_shurong/31_v004_f000180.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1785,431f1845ee43972c,26_qiyuan,iPanda50-images/26_qiyuan/26_v028_f004440.jpg,train,"[310.76190476190476, 155.23809523809524, 297.4285714285714, 118.09523809523809, 407.9047619047619, 129.52380952380952, 390.76190476190476, 95.23809523809524]"
1786,4344ade04d9d4267,00_aibang,iPanda50-images/00_aibang/00_v148_f000005.jpg,train,"[73.71812080536913, 56.375838926174495, 71.03355704697987, 47.31543624161074, 95.53020134228188, 66.77852348993288, 89.48993288590604, 56.375838926174495]"
1787,436bbea660ce0097,47_yingying,iPanda50-images/47_yingying/47_v046_f001295.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1788,436c009625107165,34_xiaoqiao,iPanda50-images/34_xiaoqiao/34_v017_f000140.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1789,436d2c5d2a7ad51f,40_xingrong,iPanda50-images/40_xingrong/40_v034_f000075.jpg,test,"[174.85650224215246, 165.02242152466368, 172.16591928251123, 152.01793721973095, 205.34977578475338, 162.33183856502242, 199.96860986547085, 151.12107623318386]"
1790,4385b1a5209d7988,03_bingdian,iPanda50-images/03_bingdian/03_v014_f000300.jpg,train,"[nan, nan, nan, nan, 715.3548387096774, 396.19354838709677, 712.1290322580645, 310.7096774193548]"
1791,439a6088c3849021,02_baolan,iPanda50-images/02_baolan/02_v015_f004520.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1792,439b4a4f3012cbb0,26_qiyuan,iPanda50-images/26_qiyuan/26_v061_f002280.jpg,test,"[80.27272727272725, 80.3030303030303, 76.48484848484847, 61.36363636363636, 110.57575757575756, 56.060606060606055, 109.06060606060606, 44.696969696969695]"
1793,43a1ae39354302a0,33_wuyi,iPanda50-images/33_wuyi/33_v164_f004230.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1794,43a1b5d0a4a6c92b,32_susu,iPanda50-images/32_susu/32_v020_f000080.jpg,train,"[364.45454545454544, 287.9090909090909, 346.27272727272725, 221.24242424242422, 525.060606060606, 277.3030303030303, 502.33333333333326, 228.8181818181818]"
1795,43a296b7974c1bf8,36_xingda,iPanda50-images/36_xingda/36_v042_f001455.jpg,train,"[395.21428571428567, 222.99999999999997, 410.3928571428571, 187.28571428571428, 465.75, 217.6428571428571, 466.6428571428571, 187.28571428571428]"
1796,43a55b6c7b5ebdd4,31_shurong,iPanda50-images/31_shurong/31_v005_f003855.jpg,train,"[nan, nan, nan, nan, 51.59235668789809, 259.3503184713376, 50.95541401273885, 238.968152866242]"
1797,43b364a63ec2782e,00_aibang,iPanda50-images/00_aibang/00_v026_f004005.jpg,train,"[nan, nan, nan, nan, 48.5575221238938, 221.25663716814154, 41.477876106194685, 190.28318584070794]"
1798,43c14d5e501aa835,10_hexing,iPanda50-images/10_hexing/10_v052_f003000.jpg,train,"[361.2682926829268, 123.82926829268291, 358.82926829268285, 92.12195121951218, 446.6341463414634, 159.1951219512195, 442.97560975609747, 111.6341463414634]"
1799,43c489917a301756,30_shuqing,iPanda50-images/30_shuqing/30_v003_f003175.jpg,train,"[562.8148148148148, 430.037037037037, 578.5555555555555, 396.7037037037037, nan, nan, nan, nan]"
1800,43eb1185ca2620e8,19_nannan,iPanda50-images/19_nannan/19_v053_f004210.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1801,43eb8db5cec641d7,42_xingyi,iPanda50-images/42_xingyi/42_v021_f001335.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1802,43f5d881834db75c,09_fushun,iPanda50-images/09_fushun/09_v002_f000355.jpg,train,"[nan, nan, nan, nan, 66.3069306930693, 311.2178217821782, 50.46534653465346, 281.51485148514854]"
1803,4403768ef4105f62,32_susu,iPanda50-images/32_susu/32_v002_f002665.jpg,train,"[658.4081632653061, 214.3469387755102, 658.4081632653061, 193.9387755102041, nan, nan, nan, nan]"
1804,44056a8b520e9283,48_yongbang,iPanda50-images/48_yongbang/48_v006_f000360.jpg,test,"[73.42857142857142, 74.76190476190476, 75.8095238095238, 60.95238095238095, 103.42857142857142, 80.0, 100.57142857142856, 66.66666666666666]"
1805,4407d23d1cd65309,29_shuangxiong,iPanda50-images/29_shuangxiong/29_v004_f001410.jpg,train,"[221.94736842105263, 399.0, 225.89473684210526, 339.7894736842105, 387.7368421052632, 384.5263157894737, 361.42105263157896, 330.57894736842104]"
1806,440c1cb0c58c8c95,22_nini,iPanda50-images/22_nini/22_v005_f005630.jpg,test,"[253.98765432098764, 606.8765432098766, 244.1111111111111, 568.6049382716049, 344.1111111111111, 636.5061728395061, 334.2345679012345, 604.4074074074074]"
1807,440c74b2f27883ac,18_miaomiao,iPanda50-images/18_miaomiao/18_595.jpg,train,"[284.4117647058823, 113.23529411764704, 281.4705882352941, 77.94117647058823, 412.35294117647055, 117.6470588235294, 400.5882352941176, 70.58823529411764]"
1808,441d6bc542dcf702,13_jingliang,iPanda50-images/13_jingliang/13_v073_f002530.jpg,test,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1809,441eef379fa6b56c,35_xilan,iPanda50-images/35_xilan/35_v044_f002715.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1810,441f8ee35fcc92c4,23_qiubang,iPanda50-images/23_qiubang/23_v003_f000005.jpg,train,"[nan, nan, nan, nan, 63.74074074074073, 291.4074074074074, 61.888888888888886, 275.66666666666663]"
1811,44301d45ecfcc865,02_baolan,iPanda50-images/02_baolan/02_v017_f000125.jpg,train,"[nan, nan, nan, nan, 102.0, 412.0, 92.0, 378.0]"
1812,44317fa5f89e5062,35_xilan,iPanda50-images/35_xilan/35_v027_f001885.jpg,train,"[300.3137254901961, 575.4901960784314, 295.4117647058823, 550.9803921568628, 379.72549019607845, 568.6274509803922, 370.9019607843137, 544.1176470588235]"
1813,444be35edf9ccbd1,46_yazhu,iPanda50-images/46_yazhu/46_v026_f001920.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1814,445f8be15831459f,13_jingliang,iPanda50-images/13_jingliang/13_v007_f000735.jpg,train,"[249.80722891566262, 247.71084337349396, 236.55421686746985, 201.92771084337346, 272.69879518072287, 138.07228915662648, 242.57831325301203, 103.13253012048193]"
1815,445f91938bf7fe2e,28_sa,iPanda50-images/28_sa/28_v072_f001450.jpg,train,"[nan, nan, nan, nan, 105.23529411764706, 226.05882352941177, 79.3529411764706, 201.3529411764706]"
1816,44675b4a54b8bbb5,14_maodou,iPanda50-images/14_maodou/14_v010_f000820.jpg,train,"[710.2857142857142, 162.71428571428567, 727.4285714285713, 128.4285714285714, 808.8571428571428, 198.4285714285714, 790.2857142857142, 144.1428571428571]"
1817,446768fd90155da2,08_fulai,iPanda50-images/08_fulai/08_v002_f000570.jpg,train,"[475.66990291262135, 425.0970873786407, 466.93203883495147, 398.88349514563106, 378.58252427184465, 390.1456310679612, 369.84466019417476, 354.22330097087377]"
1818,44696720a7360dc7,13_jingliang,iPanda50-images/13_jingliang/13_v029_f000460.jpg,train,"[221.7171717171717, 136.3838383838384, 220.2020202020202, 112.64646464646465, 279.2929292929293, 162.64646464646464, 276.7676767676768, 138.9090909090909]"
1819,4470f77e98c494ae,44_yayi,iPanda50-images/44_yayi/44_v063_f000090.jpg,train,"[414.1975308641975, 157.59259259259258, 416.04938271604937, 137.2222222222222, nan, nan, nan, nan]"
1820,44880117050c2786,45_yayun,iPanda50-images/45_yayun/45_v014_f000465.jpg,train,"[57.935483870967744, 294.9677419354839, 61.96774193548387, 268.35483870967744, 153.09677419354838, 299.0, 126.48387096774195, 260.2903225806452]"
1821,44af39e8fc704c3e,47_yingying,iPanda50-images/47_yingying/47_v253_f002650.jpg,train,"[nan, nan, nan, nan, 95.0, 257.6666666666667, 88.33333333333333, 209.66666666666669]"
1822,44b284a6fb8306ca,09_fushun,iPanda50-images/09_fushun/09_v016_f000595.jpg,train,"[nan, nan, nan, nan, 101.33333333333331, 75.88888888888889, 100.22222222222223, 54.77777777777778]"
1823,44c2e85647f93978,32_susu,iPanda50-images/32_susu/32_v052_f000305.jpg,test,"[638.8367346938776, 340.6734693877551, 638.8367346938776, 319.2448979591837, nan, nan, nan, nan]"
1824,44cc353872e4adce,39_xinghui,iPanda50-images/39_xinghui/39_v004_f000005.jpg,test,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1825,44d6736ad97940c9,14_maodou,iPanda50-images/14_maodou/14_v010_f000255.jpg,train,"[nan, nan, nan, nan, 1018.0338983050848, 156.67796610169495, 990.9152542372882, 116.0]"
1826,44e743c8e3edc6d7,18_miaomiao,iPanda50-images/18_miaomiao/18_v009_f000905.jpg,train,"[nan, nan, nan, nan, 70.6, 342.2, 65.0, 314.2]"
1827,44ee0d14a6b772bc,06_chengshi,iPanda50-images/06_chengshi/06_v021_f000525.jpg,train,"[591.75, 434.375, 566.75, 348.4375, 858.9375, 431.25, 832.375, 335.9375]"
1828,44ee2e3d8cea6172,03_bingdian,iPanda50-images/03_bingdian/03_v005_f002555.jpg,train,"[651.578947368421, 232.9473684210526, 635.7894736842105, 201.36842105263156, nan, nan, nan, nan]"
1829,44f1101c075749a8,28_sa,iPanda50-images/28_sa/28_v010_f000390.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
1830,44f544ffbdefa33d,13_jingliang,iPanda50-images/13_jingliang/13_v009_f000600.jpg,train,"[nan, nan, nan, nan, nan, nan, nan, nan]"
